id,createdAt,updatedAt,archived,address,country,createdate,firstname,hs_object_id,industry,lastmodifieddate,lastname,phone,raw_email,technical_test___create_date,country_city,email,city
442086,2023-05-15 02:39:02.398000+00:00,2023-06-01T04:13:13.042Z,False,"Burton  Walk, 7777",England,2023-05-15T02:39:02.398Z,Josh,442086,Poultry and fish,2023-06-01T04:13:13.042Z,Hudson,(+44) 3138 620245,Josh <josh_hudson1268262536@extex.org> Contact Info.,2021-05-18,"('England', 'Unknown')",josh_hudson1268262536@extex.org,Unknown
444031,2023-05-15 02:39:02.398000+00:00,2023-06-01T04:11:38.967Z,False,"Linda   Lane, 7692",England,2023-05-15T02:39:02.398Z,Josh,444031,Fruit and vegetables,2023-06-01T04:11:38.967Z,Rogers,(+44) 7524 005263,Josh <josh_rogers1854305763@zorer.org> Contact Info.,2021-01-03,"('England', 'Unknown')",josh_rogers1854305763@zorer.org,Unknown
444208,2023-05-15 02:39:02.398000+00:00,2023-06-01T04:19:21.911Z,False,"Virginia Grove, 8091",England,2023-05-15T02:39:02.398Z,Josh,444208,;Dairy products;Meat,2023-06-01T04:19:21.911Z,Stewart,(+44) 4324 275243,Josh <josh_stewart1221958903@zorer.org> Contact Info.,2021-01-16,"('England', 'London')",josh_stewart1221958903@zorer.org,London
443190,2023-05-15 02:39:02.397000+00:00,2023-06-01T04:23:11.478Z,False,"Aberavon  Hill, 8627",Ireland,2023-05-15T02:39:02.397Z,Josh,443190,Milling,2023-06-01T04:23:11.478Z,Turner,(+353) 8452 487142,Josh <josh_turner1178836047@infotech44.tech> Contact Info.,2021-10-07,"('Ireland', 'Dublin')",josh_turner1178836047@infotech44.tech,Dublin
429130,2023-05-15 02:39:02.397000+00:00,2023-06-01T04:13:33.357Z,False,"Hickory   Avenue, 2856",England,2023-05-15T02:39:02.397Z,Josh,429130,;Poultry and fish;Dairy products,2023-06-01T04:13:33.357Z,Willson,(+44) 8020 442505,Josh <josh_willson1049551259@muall.tech> Contact Info.,2021-03-22,"('England', 'London')",josh_willson1049551259@muall.tech,London
438380,2023-05-15 02:39:02.397000+00:00,2023-06-01T04:13:32.850Z,False,"Erindale Walk, 118",Ireland,2023-05-15T02:39:02.397Z,Josh,438380,Bakery products,2023-06-01T04:13:32.850Z,Wade,(+353) 1767 567864,Josh <josh_wade1622829776@bungar.biz> Contact Info.,2021-05-26,"('Ireland', 'Waterford')",josh_wade1622829776@bungar.biz,Waterford
443692,2023-05-15 02:39:02.397000+00:00,2023-06-01T04:17:27.701Z,False,"South Route, 6707",England,2023-05-15T02:39:02.397Z,Josh,443692,;Animal feeds;Fruit and vegetables,2023-06-01T04:17:27.701Z,Walsh,(+44) 4402 214264,Josh <josh_walsh257456226@kideod.biz> Contact Info.,2021-01-17,"('England', 'Plymouth')",josh_walsh257456226@kideod.biz,Plymouth
442350,2023-05-15 02:39:02.396000+00:00,2023-06-01T04:10:43.439Z,False,"Timothy  Crossroad, 3766",England,2023-05-15T02:39:02.396Z,Joyce,442350,;Dairy products;Meat,2023-06-01T04:10:43.439Z,Wright,(+44) 8320 075667,Joyce <joyce_wright1572235093@mafthy.com> Contact Info.,2021-06-25,"('England', 'Oxford')",joyce_wright1572235093@mafthy.com,Oxford
423745,2023-05-15 02:39:02.396000+00:00,2023-06-01T04:09:12.998Z,False,"Church Grove, 8894",Ireland,2023-05-15T02:39:02.396Z,Josh,423745,;Milling;Bakery products,2023-06-01T04:09:12.998Z,Wilson,(+353) 8016 464680,Josh <josh_wilson1942692844@gompie.com> Contact Info.,2021-08-17,"('Ireland', 'Unknown')",josh_wilson1942692844@gompie.com,Unknown
429143,2023-05-15 02:39:02.396000+00:00,2023-06-01T04:21:08.549Z,False,"Central  Rue, 9622",England,2023-05-15T02:39:02.396Z,Judith,429143,;Meat;Animal feeds,2023-06-01T04:21:08.549Z,Reese,(+44) 7560 531018,Judith <judith_reese1396007206@womeona.net> Contact Info.,2021-03-31,"('England', 'London')",judith_reese1396007206@womeona.net,London
441546,2023-05-15 02:39:02.396000+00:00,2023-06-01T04:13:17.181Z,False,"Adelaide  Vale, 4444",Ireland,2023-05-15T02:39:02.396Z,Joy,441546,;Poultry and fish;Dairy products,2023-06-01T04:13:17.181Z,Speed,(+353) 4462 645240,Joy <joy_speed942886359@sheye.org> Contact Info.,2021-12-15,"('Ireland', 'Limerick')",joy_speed942886359@sheye.org,Limerick
441786,2023-05-15 02:39:02.396000+00:00,2023-06-01T04:25:10.363Z,False,"Mariner  Drive, 8865",Ireland,2023-05-15T02:39:02.396Z,Jules,441786,Poultry and fish,2023-06-01T04:25:10.363Z,Clifford,(+353) 7578 867231,Jules <jules_clifford1708609511@elnee.tech> Contact Info.,2021-04-02,"('Ireland', 'Limerick')",jules_clifford1708609511@elnee.tech,Limerick
443916,2023-05-15 02:39:02.395000+00:00,2023-06-01T04:09:32.228Z,False,"Clavell   Way, 7654",Ireland,2023-05-15T02:39:02.395Z,Julian,443916,;Animal feeds;Poultry and fish;Fruit and vegetables,2023-06-01T04:09:32.228Z,Andrews,(+353) 2606 762675,Julian <julian_andrews1154192096@nickia.com> Contact Info.,2021-10-19,"('Ireland', 'Unknown')",julian_andrews1154192096@nickia.com,Unknown
440131,2023-05-15 02:39:02.395000+00:00,2023-06-01T04:12:00.186Z,False,"Becher  Road, 2951",England,2023-05-15T02:39:02.395Z,Julia,440131,;Meat;Milling,2023-06-01T04:12:00.186Z,Reid,(+44) 8545 762584,Julia <julia_reid730737426@nimogy.biz> Contact Info.,2021-06-26,"('England', 'Plymouth')",julia_reid730737426@nimogy.biz,Plymouth
442346,2023-05-15 02:39:02.395000+00:00,2023-06-01T04:11:13.678Z,False,"Bendmore  Tunnel, 2097",England,2023-05-15T02:39:02.395Z,Julia,442346,;Meat;Bakery products,2023-06-01T04:11:13.678Z,Stone,(+44) 7368 763466,Julia <julia_stone1967021530@gmail.com> Contact Info.,2021-10-26,"('England', 'Winchester')",julia_stone1967021530@gmail.com,Winchester
442848,2023-05-15 02:39:02.395000+00:00,2023-06-01T04:09:48.528Z,False,"Chartham  Alley, 2575",England,2023-05-15T02:39:02.395Z,Julia,442848,;Fruit and vegetables;Dairy products,2023-06-01T04:09:48.528Z,Booth,(+44) 3082 574816,Julia <julia_booth1720382862@zorer.org> Contact Info.,2021-08-24,"('England', 'Unknown')",julia_booth1720382862@zorer.org,Unknown
444028,2023-05-15 02:39:02.395000+00:00,2023-06-01T04:09:08.751Z,False,"Kilner   Vale, 3815",Ireland,2023-05-15T02:39:02.395Z,Julian,444028,;Bakery products;Fruit and vegetables,2023-06-01T04:09:08.751Z,Baker,(+353) 3118 741546,Julian <julian_baker285150565@jiman.org> Contact Info.,2021-05-13,"('Ireland', 'Cork')",julian_baker285150565@jiman.org,Cork
423741,2023-05-15 02:39:02.394000+00:00,2023-06-01T04:09:49.174Z,False,"Cliff  Lane, 7727",England,2023-05-15T02:39:02.394Z,Julian,423741,;Milling;Poultry and fish,2023-06-01T04:09:49.174Z,Baxter,(+44) 2700 318141,Julian <julian_baxter595552780@corti.com> Contact Info.,2021-07-31,"('England', 'Oxford')",julian_baxter595552780@corti.com,Oxford
433933,2023-05-15 02:39:02.394000+00:00,2023-06-01T04:23:12.829Z,False,"Hickory   Tunnel, 3138",Ireland,2023-05-15T02:39:02.394Z,Julian,433933,;Milling;Dairy products,2023-06-01T04:23:12.829Z,Brown,(+353) 5140 764082,Julian <julian_brown133543092@guentu.biz> Contact Info.,2021-04-16,"('Ireland', 'Unknown')",julian_brown133543092@guentu.biz,Unknown
441797,2023-05-15 02:39:02.394000+00:00,2023-06-01T04:11:35.273Z,False,"Bellenden  Pass, 3318",England,2023-05-15T02:39:02.394Z,Julian,441797,;Animal feeds;Milling,2023-06-01T04:11:35.273Z,Blackburn,(+44) 4057 050410,Julian <julian_blackburn252877559@gompie.com> Contact Info.,2021-07-12,"('England', 'Winchester')",julian_blackburn252877559@gompie.com,Winchester
441266,2023-05-15 02:39:02.393000+00:00,2023-06-01T04:23:07.032Z,False,"Victorian  Vale, 258",England,2023-05-15T02:39:02.393Z,Julian,441266,;Bakery products;Meat,2023-06-01T04:23:07.032Z,Clarke,(+44) 2745 133875,Julian <julian_clarke1253002732@nickia.com> Contact Info.,2021-02-06,"('England', 'Unknown')",julian_clarke1253002732@nickia.com,Unknown
442828,2023-05-15 02:39:02.393000+00:00,2023-06-01T04:19:39.071Z,False,"Cavaye  Rue, 6315",Ireland,2023-05-15T02:39:02.393Z,Julian,442828,;Fruit and vegetables;Poultry and fish;Milling,2023-06-01T04:19:39.071Z,Farrow,(+353) 6726 53357,Julian <julian_farrow1141858439@gembat.biz> Contact Info.,2021-04-27,"('Ireland', 'Dublin')",julian_farrow1141858439@gembat.biz,Dublin
443827,2023-05-15 02:39:02.393000+00:00,2023-06-01T04:13:15.602Z,False,"Camberwell  Way, 9875",Ireland,2023-05-15T02:39:02.393Z,Julian,443827,;Milling;Animal feeds;Dairy products,2023-06-01T04:13:15.602Z,Chapman,(+353) 1367 313673,Julian <julian_chapman2018711443@tonsy.org> Contact Info.,2021-04-10,"('Ireland', 'Cork')",julian_chapman2018711443@tonsy.org,Cork
429490,2023-05-15 02:39:02.392000+00:00,2023-06-01T04:19:19.431Z,False,"Bagford   Street, 9624",England,2023-05-15T02:39:02.392Z,Julian,429490,Milling,2023-06-01T04:19:19.431Z,Lambert,(+44) 5086 73273,Julian <julian_lambert16076505@nimogy.biz> Contact Info.,2021-02-13,"('England', 'London')",julian_lambert16076505@nimogy.biz,London
441784,2023-05-15 02:39:02.392000+00:00,2023-06-01T04:19:39.071Z,False,"Balfour    Avenue, 388",England,2023-05-15T02:39:02.392Z,Julian,441784,;Meat;Dairy products,2023-06-01T04:19:39.071Z,Kaur,(+44) 7753 470006,Julian <julian_kaur1842339195@ubusive.com> Contact Info.,2021-11-03,"('England', 'Oxford')",julian_kaur1842339195@ubusive.com,Oxford
442324,2023-05-15 02:39:02.392000+00:00,2023-06-01T04:12:57.058Z,False,"Coal Wharf  Vale, 6401",Ireland,2023-05-15T02:39:02.392Z,Julian,442324,;Bakery products;Milling,2023-06-01T04:12:57.058Z,Fowler,(+353) 7244 880338,Julian <julian_fowler944513546@jiman.org> Contact Info.,2021-09-27,"('Ireland', 'Cork')",julian_fowler944513546@jiman.org,Cork
442823,2023-05-15 02:39:02.392000+00:00,2023-06-01T04:17:42.470Z,False,"Arundel   Road, 8428",England,2023-05-15T02:39:02.392Z,Julian,442823,;Animal feeds;Dairy products,2023-06-01T04:17:42.470Z,Jenkins,(+44) 2471 433134,Julian <julian_jenkins1846128245@brety.org> Contact Info.,2021-11-25,"('England', 'Plymouth')",julian_jenkins1846128245@brety.org,Plymouth
444074,2023-05-15 02:39:02.392000+00:00,2023-06-01T04:17:27.701Z,False,"Mariner   Vale, 1527",Ireland,2023-05-15T02:39:02.392Z,Julian,444074,;Dairy products;Milling,2023-06-01T04:17:27.701Z,Griffiths,(+353) 3664 067456,Julian <julian_griffiths2130337580@sveldo.biz> Contact Info.,2021-03-23,"('Ireland', 'Cork')",julian_griffiths2130337580@sveldo.biz,Cork
443690,2023-05-15 02:39:02.391000+00:00,2023-06-01T04:11:10.723Z,False,"Sherlock   Pass, 6254",Ireland,2023-05-15T02:39:02.391Z,Julian,443690,;Bakery products;Meat,2023-06-01T04:11:10.723Z,Leigh,(+353) 6370 724137,Julian <julian_leigh1452026228@vetan.org> Contact Info.,2021-09-02,"('Ireland', 'Limerick')",julian_leigh1452026228@vetan.org,Limerick
442822,2023-05-15 02:39:02.391000+00:00,2023-06-01T04:13:27.386Z,False,"Vine  Lane, 1961",Ireland,2023-05-15T02:39:02.391Z,Julian,442822,;Milling;Meat,2023-06-01T04:13:27.386Z,Lee,(+353) 2863 641344,Julian <julian_lee17009106@irrepsy.com> Contact Info.,2021-05-21,"('Ireland', 'Waterford')",julian_lee17009106@irrepsy.com,Waterford
442826,2023-05-15 02:39:02.391000+00:00,2023-06-01T04:17:29.258Z,False,"Durweston   Pass, 64",England,2023-05-15T02:39:02.391Z,Julian,442826,;Milling;Fruit and vegetables,2023-06-01T04:17:29.258Z,Patel,(+44) 6403 651338,Julian <julian_patel27370288@supunk.biz> Contact Info.,2021-11-28,"('England', 'London')",julian_patel27370288@supunk.biz,London
443815,2023-05-15 02:39:02.391000+00:00,2023-06-01T04:13:13.657Z,False,"St. Johs  Pass, 2284",Ireland,2023-05-15T02:39:02.391Z,Julian,443815,Meat,2023-06-01T04:13:13.657Z,Palmer,(+353) 3066 520000,Julian <julian_palmer1326013919@ovock.tech> Contact Info.,2021-05-05,"('Ireland', 'Dublin')",julian_palmer1326013919@ovock.tech,Dublin
444456,2023-05-15 02:39:02.390000+00:00,2023-06-01T04:13:25.651Z,False,"Woodland Street, 1705",Ireland,2023-05-15T02:39:02.390Z,Julian,444456,;Bakery products;Poultry and fish,2023-06-01T04:13:25.651Z,Rothwell,(+353) 7204 215167,Julian <julian_rothwell119835994@cispeto.com> Contact Info.,2021-12-22,"('Ireland', 'Waterford')",julian_rothwell119835994@cispeto.com,Waterford
444056,2023-05-15 02:39:02.390000+00:00,2023-06-01T04:09:17.285Z,False,"Elystan  Drive, 4906",Ireland,2023-05-15T02:39:02.390Z,Julian,444056,;Fruit and vegetables;Meat,2023-06-01T04:09:17.285Z,Reese,(+353) 2554 603210,Julian <julian_reese253409681@elnee.tech> Contact Info.,2021-09-16,"('Ireland', 'Cork')",julian_reese253409681@elnee.tech,Cork
444201,2023-05-15 02:39:02.386000+00:00,2023-06-01T04:13:13.239Z,False,"Camdenhurst   Grove, 8980",Ireland,2023-05-15T02:39:02.386Z,Julian,444201,;Bakery products;Animal feeds,2023-06-01T04:13:13.239Z,Talbot,(+353) 6236 807273,Julian <julian_talbot1275029708@guentu.biz> Contact Info.,2021-02-25,"('Ireland', 'Cork')",julian_talbot1275029708@guentu.biz,Cork
433940,2023-05-15 02:39:02.386000+00:00,2023-06-01T04:14:56.216Z,False,"Adelaide  Rue, 7033",England,2023-05-15T02:39:02.386Z,Julian,433940,;Poultry and fish;Fruit and vegetables,2023-06-01T04:14:56.216Z,Shields,(+44) 3234 837275,Julian <julian_shields428011499@naiker.biz> Contact Info.,2021-10-12,"('England', 'London')",julian_shields428011499@naiker.biz,London
439146,2023-05-15 02:39:02.386000+00:00,2023-06-01T04:15:13.798Z,False,"Collent   Hill, 109",England,2023-05-15T02:39:02.386Z,Julian,439146,;Poultry and fish;Fruit and vegetables;Meat,2023-06-01T04:15:13.798Z,Stone,(+44) 7353 356574,Julian <julian_stone261764384@atink.com> Contact Info.,2021-07-26,"('England', 'Unknown')",julian_stone261764384@atink.com,Unknown
441387,2023-05-15 02:39:02.386000+00:00,2023-06-01T04:23:10.214Z,False,"Beaumont  Walk, 6876",Ireland,2023-05-15T02:39:02.386Z,Julian,441387,;Poultry and fish;Milling,2023-06-01T04:23:10.214Z,Upsdell,(+353) 1042 388861,Julian <julian_upsdell1938704036@nickia.com> Contact Info.,2021-11-17,"('Ireland', 'Waterford')",julian_upsdell1938704036@nickia.com,Waterford
443848,2023-05-15 02:39:02.385000+00:00,2023-06-01T04:17:29.806Z,False,"Castlereagh   Route, 2035",England,2023-05-15T02:39:02.385Z,Julius,443848,;Poultry and fish;Animal feeds,2023-06-01T04:17:29.806Z,Carter,(+44) 1106 566036,Julius <julius_carter1204799678@gembat.biz> Contact Info.,2021-03-13,"('England', 'Unknown')",julius_carter1204799678@gembat.biz,Unknown
419741,2023-05-15 02:39:02.385000+00:00,2023-06-01T04:09:08.752Z,False,"Eaglet  Grove, 36",Ireland,2023-05-15T02:39:02.385Z,Julian,419741,;Bakery products;Meat,2023-06-01T04:09:08.752Z,Warden,(+353) 3032 435427,Julian <julian_warden532690323@nickia.com> Contact Info.,2021-03-24,"('Ireland', 'Cork')",julian_warden532690323@nickia.com,Cork
438387,2023-05-15 02:39:02.385000+00:00,2023-06-01T04:19:21.279Z,False,"Cave   Drive, 8568",England,2023-05-15T02:39:02.385Z,Juliette,438387,Bakery products,2023-06-01T04:19:21.279Z,Dixon,(+44) 4556 368647,Juliette <juliette_dixon68367946@sveldo.biz> Contact Info.,2021-02-07,"('England', 'Plymouth')",juliette_dixon68367946@sveldo.biz,Plymouth
442063,2023-05-15 02:39:02.385000+00:00,2023-06-01T04:11:16.570Z,False,"Emily  Vale, 3550",Ireland,2023-05-15T02:39:02.385Z,Julius,442063,;Animal feeds;Dairy products,2023-06-01T04:11:16.570Z,Alcroft,(+353) 3264 217772,Julius <julius_alcroft398024187@eirey.tech> Contact Info.,2021-09-27,"('Ireland', 'Dublin')",julius_alcroft398024187@eirey.tech,Dublin
442326,2023-05-15 02:39:02.385000+00:00,2023-06-01T04:09:12.999Z,False,"Blean   Vale, 2590",England,2023-05-15T02:39:02.385Z,Juliet,442326,Animal feeds,2023-06-01T04:09:12.999Z,Knight,(+44) 5578 550825,Juliet <juliet_knight917278064@ovock.tech> Contact Info.,2021-05-27,"('England', 'Unknown')",juliet_knight917278064@ovock.tech,Unknown
443974,2023-05-15 02:39:02.385000+00:00,2023-06-01T04:23:10.041Z,False,"Gatonby   Drive, 1894",Ireland,2023-05-15T02:39:02.385Z,Juliet,443974,;Meat;Dairy products,2023-06-01T04:23:10.041Z,Simpson,(+353) 7783 542457,Juliet <juliet_simpson319804054@nanoff.biz> Contact Info.,2021-04-19,"('Ireland', 'Limerick')",juliet_simpson319804054@nanoff.biz,Limerick
429140,2023-05-15 02:39:02.384000+00:00,2023-06-01T04:24:55.313Z,False,"Baynes  Drive, 5581",England,2023-05-15T02:39:02.384Z,Julius,429140,;Fruit and vegetables;Poultry and fish,2023-06-01T04:24:55.313Z,Collins,(+44) 3766 615300,Julius <julius_collins810356596@hourpy.biz> Contact Info.,2021-01-17,"('England', 'Oxford')",julius_collins810356596@hourpy.biz,Oxford
441779,2023-05-15 02:39:02.384000+00:00,2023-06-01T04:09:36.594Z,False,"Bush  Alley, 7180",Ireland,2023-05-15T02:39:02.384Z,Julius,441779,;Bakery products;Poultry and fish,2023-06-01T04:09:36.594Z,Connor,(+353) 4366 884057,Julius <julius_connor2114071082@extex.org> Contact Info.,2021-03-04,"('Ireland', 'Waterford')",julius_connor2114071082@extex.org,Waterford
442349,2023-05-15 02:39:02.383000+00:00,2023-06-01T04:19:21.280Z,False,"Waldram Park  Pass, 1086",England,2023-05-15T02:39:02.383Z,Julius,442349,;Poultry and fish;Dairy products,2023-06-01T04:19:21.280Z,Hall,(+44) 2584 420778,Julius <julius_hall324932057@jiman.org> Contact Info.,2021-11-28,"('England', 'Oxford')",julius_hall324932057@jiman.org,Oxford
425846,2023-05-15 02:39:02.383000+00:00,2023-06-01T04:09:38.278Z,False,"Antrobus   Boulevard, 4013",England,2023-05-15T02:39:02.383Z,Julius,425846,;Milling;Fruit and vegetables,2023-06-01T04:09:38.278Z,Edler,(+44) 7133 306208,Julius <julius_edler1115074576@twipet.com> Contact Info.,2021-06-25,"('England', 'Plymouth')",julius_edler1115074576@twipet.com,Plymouth
425850,2023-05-15 02:39:02.383000+00:00,2023-06-01T04:15:17.455Z,False,"Coalecroft  Rue, 3253",Ireland,2023-05-15T02:39:02.383Z,Julius,425850,Bakery products,2023-06-01T04:15:17.455Z,Henderson,(+353) 7258 862436,Julius <julius_henderson991114656@sveldo.biz> Contact Info.,2021-01-24,"('Ireland', 'Cork')",julius_henderson991114656@sveldo.biz,Cork
429134,2023-05-15 02:39:02.383000+00:00,2023-06-01T04:11:35.104Z,False,"Zealand Avenue, 1488",Ireland,2023-05-15T02:39:02.383Z,Julius,429134,;Animal feeds;Poultry and fish,2023-06-01T04:11:35.104Z,Eddison,(+353) 3040 637088,Julius <julius_eddison141701465@nanoff.biz> Contact Info.,2021-06-14,"('Ireland', 'Waterford')",julius_eddison141701465@nanoff.biz,Waterford
443941,2023-05-15 02:39:02.383000+00:00,2023-06-01T04:13:12.748Z,False,"King William  Road, 6766",England,2023-05-15T02:39:02.383Z,Julius,443941,;Milling;Bakery products;Animal feeds,2023-06-01T04:13:12.748Z,Holmes,(+44) 7803 85288,Julius <julius_holmes1735814970@gmail.com> Contact Info.,2021-04-27,"('England', 'London')",julius_holmes1735814970@gmail.com,London
429475,2023-05-15 02:39:02.382000+00:00,2023-06-01T04:09:14.383Z,False,"Linden Drive, 4539",Ireland,2023-05-15T02:39:02.382Z,Julius,429475,;Poultry and fish;Milling,2023-06-01T04:09:14.383Z,Jordan,(+353) 7007 320201,Julius <julius_jordan888092717@fuliss.net> Contact Info.,2021-11-16,"('Ireland', 'Unknown')",julius_jordan888092717@fuliss.net,Unknown
429491,2023-05-15 02:39:02.382000+00:00,2023-06-01T04:09:29.155Z,False,"Durweston   Alley, 2355",England,2023-05-15T02:39:02.382Z,Julius,429491,;Dairy products;Bakery products,2023-06-01T04:09:29.155Z,Lewin,(+44) 6037 207163,Julius <julius_lewin102213818@bretoux.com> Contact Info.,2021-04-09,"('England', 'Unknown')",julius_lewin102213818@bretoux.com,Unknown
440147,2023-05-15 02:39:02.382000+00:00,2023-06-01T04:23:19.265Z,False,"York Drive, 975",England,2023-05-15T02:39:02.382Z,Julius,440147,;Animal feeds;Milling,2023-06-01T04:23:19.265Z,James,(+44) 7480 823725,Julius <julius_james1523305070@bretoux.com> Contact Info.,2021-09-21,"('England', 'Plymouth')",julius_james1523305070@bretoux.com,Plymouth
444055,2023-05-15 02:39:02.382000+00:00,2023-06-01T04:23:07.031Z,False,"Arlington  Pass, 8882",England,2023-05-15T02:39:02.382Z,Julius,444055,;Poultry and fish;Animal feeds,2023-06-01T04:23:07.031Z,Lambert,(+44) 3677 524053,Julius <julius_lambert1585776190@womeona.net> Contact Info.,2021-09-14,"('England', 'Plymouth')",julius_lambert1585776190@womeona.net,Plymouth
443184,2023-05-15 02:39:02.381000+00:00,2023-06-01T04:09:49.713Z,False,"Elia   Alley, 3684",England,2023-05-15T02:39:02.381Z,Julius,443184,Fruit and vegetables,2023-06-01T04:09:49.713Z,Owen,(+44) 7073 236331,Julius <julius_owen1219969594@sheye.org> Contact Info.,2021-05-21,"('England', 'Winchester')",julius_owen1219969594@sheye.org,Winchester
439138,2023-05-15 02:39:02.381000+00:00,2023-06-01T04:11:34.380Z,False,"Blomfield  Boulevard, 6895",Ireland,2023-05-15T02:39:02.381Z,Julius,439138,;Bakery products;Animal feeds;Fruit and vegetables,2023-06-01T04:11:34.380Z,Robertson,(+353) 8674 532361,Julius <julius_robertson96909443@bungar.biz> Contact Info.,2021-04-25,"('Ireland', 'Cork')",julius_robertson96909443@bungar.biz,Cork
429479,2023-05-15 02:39:02.381000+00:00,2023-06-01T04:23:19.265Z,False,"Baltic  Boulevard, 5749",Ireland,2023-05-15T02:39:02.381Z,Julius,429479,;Fruit and vegetables;Bakery products,2023-06-01T04:23:19.265Z,Pearce,(+353) 2048 635853,Julius <julius_pearce1764845002@atink.com> Contact Info.,2021-12-04,"('Ireland', 'Waterford')",julius_pearce1764845002@atink.com,Waterford
443680,2023-05-15 02:39:02.381000+00:00,2023-06-01T04:11:37.206Z,False,"Blenkarne  Drive, 236",England,2023-05-15T02:39:02.381Z,Julius,443680,Fruit and vegetables,2023-06-01T04:11:37.206Z,Thatcher,(+44) 1083 414387,Julius <julius_thatcher1948327183@ovock.tech> Contact Info.,2021-12-04,"('England', 'Milton Keynes')",julius_thatcher1948327183@ovock.tech,Milton Keynes
444034,2023-05-15 02:39:02.381000+00:00,2023-06-01T04:15:00.935Z,False,"Blackpool  Lane, 608",Ireland,2023-05-15T02:39:02.381Z,Julius,444034,;Poultry and fish;Milling,2023-06-01T04:15:00.935Z,May,(+353) 1174 667164,Julius <julius_may2130017231@jiman.org> Contact Info.,2021-12-16,"('Ireland', 'Dublin')",julius_may2130017231@jiman.org,Dublin
442824,2023-05-15 02:39:02.380000+00:00,2023-06-01T04:15:13.799Z,False,"Cadogan  Alley, 4655",England,2023-05-15T02:39:02.380Z,Julius,442824,;Dairy products;Poultry and fish,2023-06-01T04:15:13.799Z,Wood,(+44) 3252 847628,Julius <julius_wood189353480@gembat.biz> Contact Info.,2021-12-22,"('England', 'London')",julius_wood189353480@gembat.biz,London
419740,2023-05-15 02:39:02.380000+00:00,2023-06-01T04:17:29.805Z,False,"Kingly  Grove, 8804",Ireland,2023-05-15T02:39:02.380Z,Julius,419740,;Dairy products;Animal feeds,2023-06-01T04:17:29.805Z,Wilson,(+353) 4574 464747,Julius <julius_wilson227741033@fuliss.net> Contact Info.,2021-12-20,"('Ireland', 'Waterford')",julius_wilson227741033@fuliss.net,Waterford
434200,2023-05-15 02:39:02.380000+00:00,2023-06-01T04:15:23.622Z,False,"Bishop   Avenue, 2798",Ireland,2023-05-15T02:39:02.380Z,Julius,434200,;Dairy products;Animal feeds,2023-06-01T04:15:23.622Z,Vallory,(+353) 7448 70333,Julius <julius_vallory1155756726@dionrab.com> Contact Info.,2021-03-06,"('Ireland', 'Unknown')",julius_vallory1155756726@dionrab.com,Unknown
442068,2023-05-15 02:39:02.380000+00:00,2023-06-01T04:19:10.027Z,False,"Durham Road, 5978",England,2023-05-15T02:39:02.380Z,Julius,442068,;Dairy products;Animal feeds,2023-06-01T04:19:10.027Z,Vincent,(+44) 8478 221134,Julius <julius_vincent1924569581@elnee.tech> Contact Info.,2021-02-23,"('England', 'Winchester')",julius_vincent1924569581@elnee.tech,Winchester
419190,2023-05-15 02:39:02.380000+00:00,2023-06-01T04:09:14.383Z,False,"Castile  Hill, 8951",Ireland,2023-05-15T02:39:02.380Z,Julius,419190,;Animal feeds;Fruit and vegetables,2023-06-01T04:09:14.383Z,Young,(+353) 5648 504358,Julius <julius_young1974388896@twipet.com> Contact Info.,2021-07-12,"('Ireland', 'Waterford')",julius_young1974388896@twipet.com,Waterford
421328,2023-05-15 02:39:02.379000+00:00,2023-06-01T04:14:54.570Z,False,"Mariner   Drive, 19",England,2023-05-15T02:39:02.379Z,Karen,421328,;Poultry and fish;Milling,2023-06-01T04:14:54.570Z,Booth,(+44) 6074 12487,Karen <karen_booth1627600248@hourpy.biz> Contact Info.,2021-06-10,"('England', 'Oxford')",karen_booth1627600248@hourpy.biz,Oxford
425841,2023-05-15 02:39:02.379000+00:00,2023-06-01T04:13:25.651Z,False,"Ellerman   Lane, 6195",Ireland,2023-05-15T02:39:02.379Z,Kamila,425841,;Bakery products;Animal feeds,2023-06-01T04:13:25.651Z,Tyler,(+353) 7834 21063,Kamila <kamila_tyler263958354@hourpy.biz> Contact Info.,2021-10-30,"('Ireland', 'Limerick')",kamila_tyler263958354@hourpy.biz,Limerick
439128,2023-05-15 02:39:02.379000+00:00,2023-06-01T04:16:02.091Z,False,"Dunstable   Road, 3985",England,2023-05-15T02:39:02.379Z,Kamila,439128,;Dairy products;Bakery products,2023-06-01T04:16:02.091Z,Greenwood,(+44) 4503 610362,Kamila <kamila_greenwood298512199@gembat.biz> Contact Info.,2021-05-30,"('England', 'London')",kamila_greenwood298512199@gembat.biz,London
443654,2023-05-15 02:39:02.379000+00:00,2023-06-01T04:15:01.739Z,False,"Marina  Alley, 7108",England,2023-05-15T02:39:02.379Z,Karen,443654,;Dairy products;Animal feeds,2023-06-01T04:15:01.739Z,Griffiths,(+44) 1468 802818,Karen <karen_griffiths2011596158@ubusive.com> Contact Info.,2021-02-07,"('England', 'London')",karen_griffiths2011596158@ubusive.com,London
443933,2023-05-15 02:39:02.379000+00:00,2023-06-01T04:11:37.661Z,False,"Kinglake  Street, 6111",Ireland,2023-05-15T02:39:02.379Z,Karen,443933,;Dairy products;Fruit and vegetables,2023-06-01T04:11:37.661Z,Carter,(+353) 2168 62334,Karen <karen_carter594051070@deons.tech> Contact Info.,2021-01-08,"('Ireland', 'Cork')",karen_carter594051070@deons.tech,Cork
